staff_id,hotel_id,first_name,last_name,gender,position,department,position_level,start_date,salary,annual_bonus,shift,email,phone,emergency_contact,emergency_relation,emergency_phone,skills,languages,certifications,employment_type,education_level,work_schedule,performance_rating,vacation_days_per_year,sick_days_per_year,is_active,end_date,termination_reason,date_of_birth,nationality
fa7544c7-1d0d-46c3-921a-869c5d8d490d,d9bf33b8-1840-414d-98c6-28783bd17201,Rosie,White,F,Public Area Cleaner,Housekeeping,Intermediate,2023-03-23,87541.78,11985.92,Afternoon,rosie.white@luxuryhotels.com,+1-273-873-4620,James Morris,Sibling,+1-505-630-3886,"Attention to Detail, Teamwork, Time Management, Cleaning Techniques","Arabic (Native), Spanish (Basic), Chinese (Basic)",,Part-time,High School,Weekends Only,Needs Improvement,16,12,True,,,2001-04-30,Europe
4efeb383-6e71-4d3e-8835-1fb14b1502f2,d9bf33b8-1840-414d-98c6-28783bd17201,Jovita,Mendoza,F,Housekeeper,Housekeeping,Entry Level,2024-02-12,49656.79,6315.17,Morning,jovitam@hospitalitygroup.com,+1-824-757-6922,Cameron Johnson,Parent,+1-996-288-1623,"Attention to Detail, Cleaning Techniques, Teamwork, Time Management","Japanese (Native), French (Fluent), German (Basic)",,Full-time,Master's Degree,10-6,Meets Expectations,15,5,True,,,2002-08-10,Europe
c5d74c1b-8ce1-4b4a-a937-ec5f1d3e0dbb,d9bf33b8-1840-414d-98c6-28783bd17201,Blas,Capdevila,M,Laundry Attendant,Housekeeping,Entry Level,2022-12-19,66115.4,3772.33,Morning,blasc@hospitalitygroup.com,+1-986-555-4498,Jeffrey Waters,Spouse,+1-646-394-7365,"Cleaning Techniques, Attention to Detail","Russian (Native), Spanish (Fluent), German (Fluent), Chinese (Basic)",,Part-time,High School,30 hours/week,Meets Expectations,14,7,True,,,1998-04-12,Europe
2ddd7ebd-145c-4592-a19b-47414ab0daf7,d9bf33b8-1840-414d-98c6-28783bd17201,Maritta,Mohaupt,F,Housekeeper,Housekeeping,Entry Level,2021-02-24,60984.8,10654.02,Morning,mmohaupt@hotelgroup.com,+1-614-965-2798,Barbara Stevens,Friend,+1-732-907-5408,"Time Management, Cleaning Techniques, Attention to Detail, Teamwork",German (Native),,Seasonal,High School,Winter Only,Meets Expectations,15,6,True,,,1986-03-14,Europe
96cedb7f-a82c-4e62-9448-c715c3f14842,d9bf33b8-1840-414d-98c6-28783bd17201,Babette,Kabus,F,Housekeeping Supervisor,Housekeeping,Intermediate,2016-10-27,147376.49,23388.81,Afternoon,bkabus@hotelgroup.com,+1-536-927-7308,Jamie Jones,Parent,+1-896-343-3909,"Time Management, Teamwork, Cleaning Techniques, Attention to Detail","Arabic (Native), Spanish (Basic), Japanese (Intermediate)",,Full-time,Bachelor's Degree,10-6,Meets Expectations,19,9,True,,,1977-02-09,Europe
760a62c8-3130-4934-890d-e182df3bbf0a,d9bf33b8-1840-414d-98c6-28783bd17201,Alex,Thomas,M,Laundry Attendant,Housekeeping,Entry Level,2026-06-02,43497.0,7002.77,Afternoon,athomas@hospitalitygroup.com,+1-487-246-1817,Bill Fisher,Sibling,+1-606-771-3086,"Attention to Detail, Time Management, Teamwork","Spanish (Native), English (Fluent), Russian (Basic), Arabic (Intermediate)",,Part-time,High School,30 hours/week,Meets Expectations,14,7,False,,,1999-02-25,Europe
b58ef419-0433-405f-af55-625581913d40,d9bf33b8-1840-414d-98c6-28783bd17201,Léon,Berger,M,F&B Director,Food & Beverage,Managerial,2019-04-09,145650.99,17803.66,Afternoon,lberger@hotelgroup.com,+1-659-522-2043,Charles Winters DVM,Parent,+1-473-623-1245,"Wine Knowledge, Food Safety, Menu Planning","Spanish (Native), English (Intermediate), Chinese (Fluent)",Food Safety Manager,Full-time,Vocational Training,10-6,Meets Expectations,28,10,True,,,1999-04-30,Europe
e0cd2537-35ed-4ee7-bfe9-28253c555c4d,d9bf33b8-1840-414d-98c6-28783bd17201,Íngrid,Borrell,F,Restaurant Manager,Food & Beverage,Senior,2016-03-08,141944.28,18542.48,Morning,íborrell@hospitalitygroup.com,+1-829-494-5168,Christian Snyder,Sibling,+1-337-922-3864,"Wine Knowledge, Customer Service, Food Safety, Menu Planning",Russian (Native),,Full-time,Master's Degree,9-5,Meets Expectations,15,9,True,,,1983-05-07,Europe
526abb93-03a0-442b-9fcf-7ca08e28d058,d9bf33b8-1840-414d-98c6-28783bd17201,Valerio,Ferrabosco,M,Sous Chef,Food & Beverage,Senior,2018-06-07,98879.74,18392.32,Night,valerio.ferrabosco@luxuryhotels.com,+1-667-464-2313,Joseph Jones,Spouse,+1-291-726-8175,"Menu Planning, Customer Service, Wine Knowledge, Food Safety","Arabic (Native), Chinese (Basic), Spanish (Fluent)",,Full-time,High School,8-4,Meets Expectations,19,9,True,,,1991-03-24,Europe
6f51927f-ebe5-47e5-9c22-2a0741e6cb13,d9bf33b8-1840-414d-98c6-28783bd17201,Angélica,Cuenca,F,Line Cook,Food & Beverage,Intermediate,2023-08-22,109263.11,15045.96,Night,angélicac@hotelgroup.com,+1-914-339-5478,Lisa Brown,Sibling,+1-370-600-1648,"Wine Knowledge, Menu Planning","Japanese (Native), Chinese (Fluent)",,Full-time,Vocational Training,9-5,Needs Improvement,19,11,True,,,1995-12-30,Europe
34ad7939-4053-4955-be8d-3e81f52a4e62,d9bf33b8-1840-414d-98c6-28783bd17201,Fredy,Säuberlich,M,Barista,Food & Beverage,Intermediate,2019-10-22,134077.53,19365.96,Morning,fsäuberlich@luxuryhotels.com,+1-475-434-7911,Alexandria Berg,Sibling,+1-239-851-9104,"Menu Planning, Food Safety","Spanish (Native), French (Basic), Chinese (Intermediate)",,Part-time,PhD,30 hours/week,Exceeds Expectations,20,9,False,2021-04-28,End of Contract,1990-08-15,Europe
386cd88e-cd18-4043-bee3-6d7fa42dfd03,d9bf33b8-1840-414d-98c6-28783bd17201,Laure,Ferrand,F,Waiter/Waitress,Food & Beverage,Junior,2025-10-23,72590.07,4649.6,Night,lauref@luxuryhotels.com,+1-994-220-7556,James Braun,Sibling,+1-384-682-5184,"Customer Service, Menu Planning, Food Safety, Wine Knowledge","Arabic (Native), Chinese (Fluent), English (Intermediate), Russian (Fluent)",,Full-time,Master's Degree,10-6,Meets Expectations,13,11,False,2026-02-01,End of Contract,2002-05-12,Europe
e2b9eaa1-2b53-408d-ad69-e6291550bfc9,d9bf33b8-1840-414d-98c6-28783bd17201,Eliseo,Suarez,M,Bartender,Food & Beverage,Intermediate,2021-07-01,88806.45,15521.95,Morning,eliseo.suarez@luxuryhotels.com,+1-289-896-6463,Ashley Marsh,Spouse,+1-429-889-5997,"Customer Service, Menu Planning, Wine Knowledge, Food Safety",Spanish (Native),,Full-time,Vocational Training,Shift Work,Meets Expectations,16,5,True,,,1982-02-16,Europe
1909722e-0018-47ab-b8b6-a151b93dcaf0,d9bf33b8-1840-414d-98c6-28783bd17201,Flora,Pizzetti,F,Bartender,Food & Beverage,Intermediate,2021-08-26,103524.23,5721.42,Night,flora.pizzetti@hospitalitygroup.com,+1-800-778-7470,Joseph Donaldson,Sibling,+1-694-991-2561,"Wine Knowledge, Menu Planning, Food Safety, Customer Service",French (Native),,Full-time,High School,Shift Work,Meets Expectations,20,7,True,,,1999-08-18,Europe
927c7c64-3d64-44ce-997d-ddb27a767781,d9bf33b8-1840-414d-98c6-28783bd17201,Girolamo,Camiscione,M,Sous Chef,Food & Beverage,Senior,2017-09-22,129431.3,10078.44,Morning,girolamoc@hotelgroup.com,+1-414-634-4683,Alisha Santana,Parent,+1-369-889-8422,"Food Safety, Menu Planning, Wine Knowledge, Customer Service","Arabic (Native), Russian (Fluent), English (Fluent)",,Full-time,High School,10-6,Meets Expectations,20,8,True,,,1990-06-30,Europe
8120029c-e48d-4a6e-9e16-c4dd347cc4ca,d9bf33b8-1840-414d-98c6-28783bd17201,Matilda,Giannelli,F,Pastry Chef,Food & Beverage,Intermediate,2024-08-28,83100.13,12005.43,Morning,mgiannelli@hospitalitygroup.com,+1-318-829-2737,Shawn Thompson,Parent,+1-354-469-6498,"Menu Planning, Food Safety, Customer Service, Wine Knowledge","Chinese (Native), Arabic (Intermediate), Russian (Basic), Spanish (Fluent)",,Part-time,High School,Weekends Only,Meets Expectations,18,9,True,,,1995-07-28,Europe
62a4a235-0050-432f-ba90-d61eb76d9fce,d9bf33b8-1840-414d-98c6-28783bd17201,Honoré,Meyer,M,Line Cook,Food & Beverage,Intermediate,2017-12-25,106022.95,19105.93,Split,hmeyer@hotelgroup.com,+1-738-581-2628,Jamie Johnson,Parent,+1-596-663-5589,"Menu Planning, Customer Service","Arabic (Native), Chinese (Intermediate), French (Basic)",,Full-time,High School,9-5,Needs Improvement,16,6,False,2020-07-16,Terminated,1988-11-25,Europe
92b6bc28-e927-45ef-a432-4dbe6a93c403,d9bf33b8-1840-414d-98c6-28783bd17201,Xavier,Hernandez,M,Pastry Chef,Food & Beverage,Intermediate,2022-10-10,91810.81,16922.4,Split,xavier.hernandez@luxuryhotels.com,+1-208-542-3721,James Garcia,Parent,+1-397-637-1612,"Menu Planning, Food Safety",Russian (Native),,Full-time,Bachelor's Degree,Shift Work,Meets Expectations,18,7,True,,,2000-05-12,Europe
23877392-f745-43dd-9fea-cabd00eeb997,d9bf33b8-1840-414d-98c6-28783bd17201,Daniel,Pelletier,M,Sous Chef,Food & Beverage,Senior,2018-10-04,137111.65,27275.63,Morning,danielp@luxuryhotels.com,+1-379-797-2904,Susan Jimenez,Parent,+1-863-422-1374,"Customer Service, Food Safety, Wine Knowledge, Menu Planning","German (Native), English (Fluent), Russian (Intermediate)",,Seasonal,High School,Summer Only,Meets Expectations,17,10,True,,,1996-05-19,Europe
2d76b347-768a-407c-b7db-2e6fb51823ac,d9bf33b8-1840-414d-98c6-28783bd17201,Claudine,Bouchet,F,Sous Chef,Food & Beverage,Senior,2020-07-01,117717.85,15789.93,Split,claudine.bouchet@luxuryhotels.com,+1-580-960-2299,Jason Savage,Friend,+1-920-313-4167,"Menu Planning, Wine Knowledge, Food Safety, Customer Service",Chinese (Native),,Full-time,Bachelor's Degree,10-6,Needs Improvement,16,5,True,,,1981-11-18,Europe
9fd6dccd-5d50-4f58-936d-dce8692be144,d9bf33b8-1840-414d-98c6-28783bd17201,Megan,Wood,F,Line Cook,Food & Beverage,Intermediate,2023-08-16,105969.02,9413.12,Night,megan.wood@hotelgroup.com,+1-586-252-1518,Megan Hicks DDS,Spouse,+1-296-367-3032,"Food Safety, Customer Service","Chinese (Native), French (Basic)",,Full-time,High School,9-5,Unsatisfactory,19,9,True,,,2000-04-02,Europe
87c6d7fe-20a8-4070-b270-47322694473c,d9bf33b8-1840-414d-98c6-28783bd17201,Julian,Campbell,M,Pastry Chef,Food & Beverage,Intermediate,2016-09-27,92153.26,7529.01,Night,jcampbell@hospitalitygroup.com,+1-574-739-7430,Sarah White,Parent,+1-687-587-8189,"Menu Planning, Food Safety, Wine Knowledge, Customer Service",Russian (Native),,Full-time,Bachelor's Degree,10-6,Meets Expectations,16,7,True,,,1992-11-16,Europe
e28a6f0c-bf0e-4147-b0f2-a9b031c8ce46,d9bf33b8-1840-414d-98c6-28783bd17201,Dan,Huerta,M,Waiter/Waitress,Food & Beverage,Junior,2022-11-07,81435.66,13632.88,Night,danh@hotelgroup.com,+1-549-476-9014,Ronald Robles,Sibling,+1-401-830-2922,"Customer Service, Wine Knowledge, Menu Planning, Food Safety",Japanese (Native),,Part-time,High School,Weekends Only,Needs Improvement,10,10,True,,,1997-07-04,Europe
4a100346-26ae-4ced-8953-b82ad650fdb8,d9bf33b8-1840-414d-98c6-28783bd17201,Helmtrud,Jopich,F,Line Cook,Food & Beverage,Intermediate,2017-07-24,113060.04,9278.67,Night,helmtrudj@hotelgroup.com,+1-400-617-5574,Jillian King,Parent,+1-243-597-3829,"Menu Planning, Customer Service",Japanese (Native),,Full-time,High School,9-5,Unsatisfactory,20,11,True,,,1982-05-01,Europe
b591bdf3-79cf-4ef8-8598-5df0a560e29e,d9bf33b8-1840-414d-98c6-28783bd17201,Rosalinda,Vargas,F,Waiter/Waitress,Food & Beverage,Junior,2021-06-07,63588.34,10131.49,Afternoon,rosalinda.vargas@hospitalitygroup.com,+1-949-474-5749,Cristina Brown,Friend,+1-775-585-6481,"Customer Service, Food Safety, Wine Knowledge, Menu Planning","Russian (Native), Spanish (Basic)",,Full-time,Bachelor's Degree,9-5,Meets Expectations,10,7,True,,,1983-07-17,Europe
dea625c9-56ce-43f5-a461-1b27e029ad48,d9bf33b8-1840-414d-98c6-28783bd17201,Giampiero,Bergoglio,M,Pastry Chef,Food & Beverage,Intermediate,2016-09-21,98853.46,5708.74,Night,giampiero.bergoglio@luxuryhotels.com,+1-612-630-4969,Trevor Stout,Friend,+1-327-700-3878,"Food Safety, Customer Service, Menu Planning","English (Native), Japanese (Fluent)",,Full-time,Bachelor's Degree,8-4,Meets Expectations,20,8,True,,,1994-11-29,Europe
b7480251-d26f-4d16-b47a-39648b0aadf2,d9bf33b8-1840-414d-98c6-28783bd17201,Carla,Federici,F,Line Cook,Food & Beverage,Intermediate,2017-06-21,129677.8,24301.27,Morning,cfederici@luxuryhotels.com,+1-826-549-9540,Brandy Blevins,Friend,+1-998-907-5894,"Food Safety, Customer Service, Wine Knowledge",German (Native),,Full-time,Master's Degree,10-6,Meets Expectations,18,10,False,2018-07-13,Resigned,1977-12-13,Europe
8d11f692-83df-429b-9312-f09e514bc578,d9bf33b8-1840-414d-98c6-28783bd17201,Marliese,Holsten,F,Waiter/Waitress,Food & Beverage,Junior,2025-06-18,57629.21,9906.74,Night,marliese.holsten@luxuryhotels.com,+1-350-325-5462,Melissa Willis,Friend,+1-735-505-6030,"Menu Planning, Customer Service, Food Safety","Russian (Native), French (Intermediate), Arabic (Basic), Spanish (Fluent)",,Full-time,High School,10-6,Exceeds Expectations,14,12,True,,,2007-02-06,Europe
6401ebd9-e4b5-4b64-a817-40148a7b8c75,d9bf33b8-1840-414d-98c6-28783bd17201,Pablo,Arjona,M,General Manager,Management,Executive,2010-09-20,317413.09,45682.08,Day,parjona@hotelgroup.com,+1-254-935-3559,Christopher Rodriguez,Parent,+1-942-660-1189,"Strategic Planning, Team Management, Leadership","Arabic (Native), French (Basic), Spanish (Fluent), English (Fluent)",CHIA,Full-time,High School,10-6,Needs Improvement,27,12,True,,,1973-03-01,Europe
e23d7a0a-421c-494d-a95d-5c3ff78273cf,d9bf33b8-1840-414d-98c6-28783bd17201,Ana,Jacob,F,Revenue Manager,Management,Executive,2015-02-09,333564.32,53900.29,Day,ana.jacob@hotelgroup.com,+1-534-819-4130,Veronica Cooke,Sibling,+1-859-391-9105,"Leadership, Budgeting",Spanish (Native),Hotel Management Certificate,Full-time,Vocational Training,9-5,Meets Expectations,29,5,True,,,1980-09-17,Europe
daa50872-0ed8-4010-9b1a-37ba082e88df,d9bf33b8-1840-414d-98c6-28783bd17201,Leon,Begum,M,General Manager,Management,Executive,2019-08-08,224611.91,12966.62,Day,lbegum@hospitalitygroup.com,+1-727-219-6986,Robert Miller,Sibling,+1-617-725-2751,"Team Management, Budgeting, Strategic Planning, Leadership",German (Native),"Food Safety Manager, CHIA",Seasonal,High School,Summer Only,Meets Expectations,26,8,True,,,1991-10-29,Europe
e5cf9c5a-a7a0-4b81-8dd5-6c0cd670f165,d9bf33b8-1840-414d-98c6-28783bd17201,Claudio,Salmerón,M,General Manager,Management,Executive,2021-12-17,433653.15,47498.36,Day,claudios@luxuryhotels.com,+1-670-647-1537,Crystal Nixon,Friend,+1-258-575-8945,"Team Management, Budgeting","Japanese (Native), Russian (Basic), German (Basic)","Hotel Management Certificate, CRDE",Part-time,Master's Degree,Weekends Only,Needs Improvement,22,8,True,,,1987-12-21,Europe
249e8d00-4588-45ba-a212-91ebd333f082,d9bf33b8-1840-414d-98c6-28783bd17201,Bethany,Taylor,F,Operations Manager,Management,Executive,2016-10-20,518460.72,92739.93,Day,bethanyt@hotelgroup.com,+1-255-573-5028,Colleen Thomas,Spouse,+1-345-658-8733,"Budgeting, Leadership, Strategic Planning",Russian (Native),,Part-time,High School,30 hours/week,Meets Expectations,24,5,False,2020-01-16,End of Contract,1984-08-09,Europe
4bc1cc7a-5a0d-4704-a044-118251a3efd6,d9bf33b8-1840-414d-98c6-28783bd17201,Julien,Courtois,M,Chief Engineer,Maintenance,Executive,2022-02-10,430128.67,63562.32,Day,julienc@hospitalitygroup.com,+1-615-500-2898,Anne George,Parent,+1-572-972-1359,"Equipment Repair, Safety Procedures, Technical Skills",Russian (Native),Hotel Management Certificate,Full-time,Vocational Training,Shift Work,Exceeds Expectations,28,7,True,,,1982-09-12,Europe
abe99d76-ed9a-42ac-9a09-20895833cf94,d9bf33b8-1840-414d-98c6-28783bd17201,Gabriel,Chevalier,M,Electrician,Maintenance,Intermediate,2022-11-17,89719.87,9178.81,On-Call,gabriel.chevalier@hospitalitygroup.com,+1-380-781-3097,Ms. Rachel Olson,Friend,+1-747-732-1653,"Safety Procedures, Technical Skills, Equipment Repair","German (Native), Chinese (Fluent)",,Part-time,Bachelor's Degree,30 hours/week,Meets Expectations,20,11,True,,,1995-04-28,Europe
662eac33-6142-4d51-857a-8d1a1f8ca2a1,d9bf33b8-1840-414d-98c6-28783bd17201,Imelda,Visintini,F,Electrician,Maintenance,Intermediate,2018-11-27,105875.86,14371.99,On-Call,imelda.visintini@hotelgroup.com,+1-591-966-4072,Alicia Miller,Sibling,+1-838-404-1892,"Safety Procedures, Equipment Repair",Russian (Native),,Part-time,High School,Weekends Only,Meets Expectations,17,11,True,,,1996-01-07,Europe
665be867-565a-4f4a-8c1c-cca47ccbb782,d9bf33b8-1840-414d-98c6-28783bd17201,Rotraud,Trüb,F,Maintenance Technician,Maintenance,Junior,2021-03-24,74994.78,9822.44,On-Call,rotraud.trüb@hospitalitygroup.com,+1-401-253-1888,Rachel Lopez,Parent,+1-207-883-6728,"Safety Procedures, Technical Skills, Equipment Repair","German (Native), Chinese (Intermediate), Japanese (Basic)",,Full-time,Bachelor's Degree,8-4,Meets Expectations,15,5,True,,,1991-09-13,Europe
eceda827-fb2e-4740-b685-ce6d8cc5cd7a,d9bf33b8-1840-414d-98c6-28783bd17201,Ildefonso,Suarez,M,HVAC Technician,Maintenance,Intermediate,2020-05-27,126789.5,17367.66,Day,ildefonso.suarez@hospitalitygroup.com,+1-339-586-3804,Shawn Watson,Parent,+1-824-609-2897,"Equipment Repair, Technical Skills, Safety Procedures","Chinese (Native), Arabic (Fluent), French (Intermediate)",,Full-time,Vocational Training,10-6,Exceeds Expectations,20,5,True,,,2001-03-12,Europe
889216f5-c008-4658-9207-d6de65db4fa7,d9bf33b8-1840-414d-98c6-28783bd17201,Fredi,Naser,M,Plumber,Maintenance,Intermediate,2021-01-19,107509.94,14177.77,On-Call,fnaser@luxuryhotels.com,+1-778-916-6372,Andrew Mclaughlin,Friend,+1-880-751-9423,"Safety Procedures, Equipment Repair, Technical Skills","English (Native), Japanese (Intermediate), German (Fluent)",,Full-time,Bachelor's Degree,8-4,Meets Expectations,20,11,True,,,1989-06-11,Europe
31d060e6-d4ab-4f8f-a53e-04e3d1158e58,d9bf33b8-1840-414d-98c6-28783bd17201,Paula,Wallace,F,Electrician,Maintenance,Intermediate,2025-04-03,92016.11,13389.6,On-Call,paulaw@luxuryhotels.com,+1-653-200-4194,Jill Saunders,Spouse,+1-991-624-5929,"Technical Skills, Equipment Repair, Safety Procedures","English (Native), French (Fluent), German (Intermediate)",,Full-time,Vocational Training,8-4,Meets Expectations,17,12,True,,,1997-02-14,Europe
e9759cd8-a888-4232-bd80-12db20781431,d9bf33b8-1840-414d-98c6-28783bd17201,Irma,Sgalambro,F,HVAC Technician,Maintenance,Intermediate,2024-02-28,91019.79,14105.35,On-Call,irma.sgalambro@luxuryhotels.com,+1-371-808-6036,Rebecca Case,Parent,+1-661-667-7935,"Technical Skills, Safety Procedures, Equipment Repair",Chinese (Native),,Full-time,Vocational Training,10-6,Meets Expectations,19,9,True,,,1990-03-29,Europe
a1f2aa9c-b685-4488-91d7-a5268c91a9ea,d9bf33b8-1840-414d-98c6-28783bd17201,Giulia,Paruta,F,Electrician,Maintenance,Intermediate,2017-09-19,133471.26,19614.2,Day,giulia.paruta@luxuryhotels.com,+1-457-853-9440,Scott Poole,Spouse,+1-814-226-8151,"Equipment Repair, Safety Procedures, Technical Skills","French (Native), Spanish (Basic), German (Intermediate)",,Seasonal,High School,Summer Only,Unsatisfactory,20,10,True,,,1996-06-25,Europe
0b8e5ac4-3121-45cc-b8c8-ffcea1495acc,d9bf33b8-1840-414d-98c6-28783bd17201,Irma,Salazar,F,Sales & Marketing Director,Sales & Marketing,Executive,2014-05-27,646703.67,40333.46,Day,irma.salazar@luxuryhotels.com,+1-766-831-6163,Thomas Carter,Sibling,+1-679-420-6148,"CRM Systems, Presentation Skills, Negotiation, Digital Marketing","Arabic (Native), Japanese (Intermediate), English (Intermediate), Chinese (Fluent)","CHIA, CRDE",Part-time,High School,Weekends Only,Meets Expectations,23,5,True,,,1984-07-04,Europe
010b617e-7757-4efd-be3d-c348b99371df,d9bf33b8-1840-414d-98c6-28783bd17201,Iwan,Pechel,M,Sales Executive,Sales & Marketing,Intermediate,2021-09-27,91239.2,14221.8,Day,ipechel@hotelgroup.com,+1-705-551-9579,Robert Kennedy,Parent,+1-733-288-1062,"CRM Systems, Presentation Skills, Digital Marketing, Negotiation","Japanese (Native), Arabic (Fluent)",,Full-time,High School,Shift Work,Meets Expectations,20,10,True,,,1991-10-14,Europe
1ada4681-fdd8-4d99-bf19-cbcfda316259,d9bf33b8-1840-414d-98c6-28783bd17201,Fredo,Filogamo,M,Sales Executive,Sales & Marketing,Intermediate,2022-03-08,107672.9,18322.55,Day,ffilogamo@hotelgroup.com,+1-939-625-8107,Bobby Greene,Friend,+1-401-208-3786,"CRM Systems, Negotiation, Digital Marketing",Chinese (Native),,Full-time,High School,8-4,Meets Expectations,16,9,True,,,1988-09-01,Europe
19513946-b1f8-4dc2-9cc0-bd3280b2577a,d9bf33b8-1840-414d-98c6-28783bd17201,Vincent,Andre,M,Event Planner,Sales & Marketing,Intermediate,2022-12-21,94042.67,10849.51,Day,vandre@luxuryhotels.com,+1-773-558-5598,Shannon Holloway,Parent,+1-397-566-8949,"Presentation Skills, CRM Systems, Negotiation, Digital Marketing",German (Native),,Part-time,Vocational Training,30 hours/week,Meets Expectations,19,5,True,,,1999-10-26,Europe
fa3060c7-0725-44bb-a1b0-f7cbe67f2b19,d9bf33b8-1840-414d-98c6-28783bd17201,Sigfrido,Pombo,M,CCTV Operator,Security,Intermediate,2019-02-07,128708.53,20574.13,Rotating,sigfrido.pombo@hospitalitygroup.com,+1-382-826-4557,Jill James,Sibling,+1-815-475-3097,"Surveillance, Conflict Resolution, First Aid, Emergency Procedures",Spanish (Native),,Full-time,Bachelor's Degree,8-4,Meets Expectations,18,8,True,,,1985-08-04,Europe
0fa2ee08-7d67-45f5-b2bb-6e66b3d61628,d9bf33b8-1840-414d-98c6-28783bd17201,Dionigi,Dalla,M,Security Supervisor,Security,Senior,2019-12-17,112030.55,11592.69,Night,dionigid@hospitalitygroup.com,+1-856-279-6116,Brenda Yang,Spouse,+1-496-214-3596,"Conflict Resolution, Surveillance, Emergency Procedures, First Aid","English (Native), Chinese (Basic), Spanish (Basic), Russian (Fluent)",,Full-time,High School,8-4,Meets Expectations,18,10,True,,,1991-05-02,Europe
